instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
11803,2,1,5,23,0,5,1,1,0.54,0.5152,0.37,0.194,38,142
9396,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,9,267
16090,4,1,11,2,0,4,1,2,0.3,0.2879,0.49,0.2239,1,5
6390,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,57,315
11462,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560
11938,2,1,5,14,0,4,1,1,0.64,0.6212,0.38,0.194,68,202
8403,1,0,12,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2,278
10256,1,1,3,9,0,4,1,1,0.46,0.4545,0.72,0.4627,19,282
3127,2,0,5,4,0,0,0,2,0.52,0.5,1.0,0.0,5,8
1157,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45
12956,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90
14563,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,12,58
5986,3,0,9,22,0,0,0,1,0.62,0.6061,0.69,0.3881,21,74
6217,3,0,9,14,0,3,1,2,0.66,0.6212,0.74,0.194,40,139
10028,1,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582,11,208
5913,3,0,9,21,0,4,1,3,0.64,0.5606,0.94,0.1045,6,76
33,1,0,1,9,0,0,0,2,0.38,0.3939,0.76,0.2239,1,19
7188,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3
12479,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,12,28
17153,1,1,12,11,0,6,0,1,0.28,0.2576,0.41,0.3582,29,130
5971,3,0,9,7,0,0,0,1,0.6,0.5455,0.88,0.0,9,28
1337,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45
7256,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,21,116
4022,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119
13093,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253
15879,4,1,10,19,0,0,0,3,0.42,0.4242,0.94,0.3582,7,47
10880,2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,91,167
9319,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0.0,0,5
6301,4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0.0,27,79
1611,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96
940,1,0,2,18,0,5,1,1,0.28,0.3182,0.28,0.0,9,165
10012,1,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343,0,1
13883,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183
4024,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158
11026,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,108,173
9268,1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,6,23
13912,3,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,74,374
16070,4,1,11,6,0,3,1,2,0.26,0.2424,0.56,0.2836,3,115
746,1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478,9,55
4084,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20
15886,4,1,10,14,0,2,1,3,0.3,0.2727,0.81,0.3582,8,118
3271,2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,1,6
5583,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32
2878,2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,30,266
7615,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108
4702,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,54,334
1742,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194,1,35
13780,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,21,718
9743,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,8,170
2652,2,0,4,9,0,1,1,1,0.6,0.5606,0.83,0.1343,27,147
14387,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205
7797,4,0,11,11,0,6,0,1,0.4,0.4091,0.62,0.1045,107,123
5647,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253
8422,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167
3003,2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0,6,12
1822,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,41,66
10932,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171
7414,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149
1331,1,0,2,17,0,1,1,3,0.4,0.4091,1.0,0.2985,2,77
15078,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,45,125
7147,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92
958,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,27,93
2111,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,71,77
8365,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4
14254,3,1,8,2,0,3,1,1,0.62,0.5909,0.78,0.0,7,10
9126,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,0,13
7502,4,0,11,4,0,1,1,1,0.44,0.4394,0.67,0.2239,0,5
14054,3,1,8,18,0,1,1,1,0.76,0.697,0.52,0.2836,103,709
4692,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177
16329,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65
1661,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25,210
16742,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737
15251,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195
7832,4,0,11,22,0,0,0,1,0.48,0.4697,0.72,0.2537,13,53
14665,3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2,13
2769,2,0,4,6,0,6,0,1,0.4,0.4091,0.58,0.2836,10,11
13099,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152
656,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,14,95
14898,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109
13350,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,141,241
16818,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364
12422,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,94,688
12464,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,89,280
8508,1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,0,4
10282,1,1,3,11,0,5,1,2,0.36,0.3333,0.34,0.3582,17,170
2200,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,22,112
2961,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0.0,2,4
4641,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,10,11
2400,2,0,4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,19,126
7311,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5
7252,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409
5488,3,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,94,216
16126,4,1,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239,78,278
14124,3,1,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,79,340
8288,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71
13724,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27
8824,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201
7837,4,0,11,4,0,1,1,1,0.44,0.4394,0.82,0.0896,0,4
1406,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69
15420,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354
2626,2,0,4,7,0,0,0,2,0.5,0.4848,1.0,0.0,16,11
11251,2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0.0,14,56
11216,2,1,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,65,179
13745,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292
7626,4,0,11,8,0,6,0,1,0.26,0.2424,0.56,0.2537,12,80
3149,2,0,5,2,0,1,1,1,0.5,0.4848,1.0,0.0896,4,9
12487,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,218,351
13361,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,59,164
12033,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135
11029,2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,81,310
2874,2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,22,107
8982,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5,38
3917,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,2,11
13847,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,9,32
3686,2,0,6,11,0,2,1,2,0.76,0.697,0.52,0.2537,38,113
11228,2,1,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,3,35
9049,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,5,85
15887,4,1,10,15,0,2,1,3,0.3,0.2879,0.87,0.2537,10,114
77,1,0,1,8,0,2,1,1,0.14,0.1515,0.69,0.1642,2,177
5196,3,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,34,141
13739,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115
14598,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54,181
11510,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323
16791,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291
12548,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,2,26
14947,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106
6652,4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230
4948,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75
436,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1
2261,2,0,4,1,0,6,0,2,0.3,0.303,0.87,0.1343,3,17
1776,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,175,129
14914,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116
10677,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,9,56
94,1,0,1,1,0,3,1,1,0.16,0.197,0.74,0.0896,0,6
7750,4,0,11,12,1,4,0,1,0.46,0.4545,0.36,0.2239,62,88
12576,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,1,9
4008,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167
2732,2,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,49,406
16042,4,1,11,2,0,2,1,1,0.24,0.2576,0.65,0.0896,0,2
7172,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87
6792,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223
11574,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147
4811,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82
3182,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,26,104
8529,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,2,2
1077,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26,55
2339,2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,15,211
10030,1,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,9,83
13116,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324
12223,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,50,147
9676,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,0,4
1886,2,0,3,8,0,4,1,3,0.26,0.2273,1.0,0.2985,4,120
11569,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31
15736,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382
16392,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553
5774,3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,22,65
7709,4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106
4324,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,43,76
5585,3,0,8,14,0,4,1,2,0.72,0.697,0.74,0.0,27,86
4950,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25
12969,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194
12321,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400
223,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50
12882,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166
2760,2,0,4,21,0,5,1,1,0.46,0.4545,0.51,0.194,50,145
9961,1,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,4,42
253,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20
4031,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,72,254
3353,2,0,5,14,0,2,1,1,0.78,0.697,0.46,0.2836,27,126
1438,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1
1234,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85
16135,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,16,106
4282,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,10,35
13165,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176
9160,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,24,175
3103,2,0,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,1,4
7478,4,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343,1,5
2466,2,0,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,179,209
12812,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0.0,14,102
8032,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,227
9922,1,1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194,41,107
5394,3,0,8,15,0,3,1,1,0.8,0.7273,0.43,0.1343,42,117
5405,3,0,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,2,4
9467,1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,4,86
8192,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,3,42
1355,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230
450,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184
8030,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20
16937,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164
11571,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.194,14,344
3622,2,0,6,19,0,6,0,2,0.7,0.6364,0.39,0.0896,79,206
2318,2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,45,59
13955,3,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,63,204
12085,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240
2186,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43
4478,3,0,7,11,0,0,0,1,0.78,0.7273,0.55,0.194,110,177
1891,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,11,90
1156,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43
8705,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70
16352,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19
16756,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101
1729,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,34,108
14938,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227
13785,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212
13266,3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,41,203
6522,4,0,10,7,0,2,1,1,0.42,0.4242,0.82,0.2836,11,298
14337,3,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331
2998,2,0,5,19,0,1,1,1,0.58,0.5455,0.43,0.194,45,339
17065,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334
5350,3,0,8,19,0,1,1,1,0.7,0.6515,0.65,0.0,54,343
13891,3,1,8,23,0,1,1,1,0.72,0.697,0.74,0.194,16,97
10475,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400
4393,3,0,7,22,0,3,1,1,0.7,0.6667,0.79,0.194,30,156
10478,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0,367,318
2504,2,0,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,1,17
15031,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,186,384
16275,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,23,262
2464,2,0,4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,181,162
2133,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,148,126
2847,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169
11420,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0,1,42
12427,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,13,110
7587,4,0,11,17,0,4,1,1,0.32,0.2879,0.42,0.3881,20,379
1613,1,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100,144
8461,1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3
2192,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,0,1
1730,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,48,265
4825,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75
6669,4,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,107,158
12609,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,71,213
13800,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,1,11
12849,3,1,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,237,348
7594,4,0,11,0,0,5,1,1,0.26,0.2576,0.48,0.1642,2,28
5658,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3
6303,4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,3,5
14255,3,1,8,3,0,3,1,1,0.62,0.5909,0.78,0.0,0,7
11860,2,1,5,8,0,1,1,3,0.54,0.5152,0.88,0.2239,1,155
5910,3,0,9,18,0,4,1,3,0.64,0.5606,0.94,0.3582,2,66
14865,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454
16747,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200
17208,1,1,12,19,0,1,1,2,0.24,0.2424,0.93,0.1343,4,14
11162,2,1,4,6,0,0,0,1,0.5,0.4848,0.63,0.1343,5,11
16619,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,1,39
13521,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388
8269,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1,4
7582,4,0,11,12,0,4,1,2,0.34,0.303,0.53,0.2985,6,115
4048,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113
1867,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,14,94
9943,1,1,2,7,0,5,1,2,0.4,0.4091,0.76,0.2239,7,265
5951,3,0,9,11,0,6,0,1,0.72,0.6818,0.62,0.2537,108,252
15457,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42
6897,4,0,10,23,0,3,1,2,0.58,0.5455,0.94,0.3582,14,55
5299,3,0,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,148,133
2557,2,0,4,10,0,4,1,1,0.42,0.4242,0.44,0.3582,25,73
16360,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260
4241,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,46,117
14968,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360
14476,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0.0,36,654
5743,3,0,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537,61,567
6746,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128
2756,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,75,433
11077,2,1,4,17,0,3,1,1,0.42,0.4242,0.35,0.3881,52,527
2493,2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,41,321
7613,4,0,11,19,0,5,1,1,0.28,0.2727,0.41,0.1642,7,183
3140,2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,137,255
6903,4,0,10,5,0,4,1,1,0.48,0.4697,0.82,0.3582,2,24
15850,4,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,325,425
3743,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,40,214
5235,3,0,8,0,0,4,1,1,0.7,0.6364,0.45,0.1045,6,40
12691,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,29,79
3273,2,0,5,6,0,6,0,1,0.5,0.4848,0.82,0.1343,6,22
15787,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896,12,111
5274,3,0,8,15,0,5,1,1,0.8,0.697,0.29,0.1642,59,190
14155,3,1,8,23,0,5,1,3,0.64,0.2424,0.83,0.2239,21,100
2890,2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,16,255
6322,4,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,12,67
7915,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86
789,1,0,2,7,0,6,0,3,0.22,0.2576,0.93,0.0896,0,4
16936,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139
3348,2,0,5,9,0,2,1,2,0.64,0.6061,0.73,0.194,27,111
9488,1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,0,4
12545,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,32,218
1163,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1,2
7547,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896,0,5
10591,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277
6127,3,0,9,20,0,6,0,1,0.52,0.5,0.68,0.1343,43,133
2195,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,3,130
9296,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10
5445,3,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,88,337
15858,4,1,10,22,0,6,0,2,0.52,0.5,0.72,0.2537,41,116
8864,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4
7859,4,0,11,2,0,2,1,2,0.5,0.4848,0.88,0.0,0,5
14849,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210
6197,3,0,9,18,0,2,1,1,0.6,0.5606,0.83,0.1045,39,453
16270,4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191
12915,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498
3378,2,0,5,15,0,3,1,1,0.76,0.697,0.52,0.2537,37,145
4528,3,0,7,13,0,2,1,1,0.86,0.803,0.47,0.2239,32,104
15837,4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123
1781,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,20,73
13536,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8
16503,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32
2960,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0,0,5
7913,4,0,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,15,462
16305,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,8,41
350,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19
13530,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136
13115,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183
3350,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,33,142
15684,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,325,366
11673,2,1,5,13,0,0,0,2,0.6,0.6061,0.64,0.0,197,368
43,1,0,1,19,0,0,0,1,0.32,0.2879,0.42,0.4478,1,29
802,1,0,2,20,0,6,0,1,0.3,0.2879,0.87,0.2537,5,64
3530,2,0,5,23,0,2,1,1,0.72,0.697,0.79,0.0896,15,46
3532,2,0,6,1,0,3,1,1,0.7,0.6667,0.84,0.2537,8,9
10158,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,2,21
982,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,62,92
6409,4,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,33,134
3459,2,0,5,0,0,0,0,1,0.64,0.5758,0.83,0.2239,32,51
8597,1,0,12,23,0,4,1,1,0.3,0.303,0.65,0.1642,1,44
8338,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8
5174,3,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,90,89
17156,1,1,12,14,0,6,0,1,0.32,0.2879,0.36,0.4627,20,141
9963,1,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985,0,7
9995,1,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836,43,184
10541,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,3,167
16157,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,39,154
11071,2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,38,142
3092,2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,62,429
9315,1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15,81
9973,1,1,2,13,0,6,0,1,0.32,0.2879,0.31,0.4925,48,178
7647,4,0,11,5,0,0,0,2,0.42,0.4242,0.67,0.2836,0,4
7710,4,0,11,20,0,2,1,2,0.46,0.4545,1.0,0.2239,6,121
6854,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,0,1
2757,2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,55,384
6459,4,0,10,16,0,6,0,2,0.4,0.4091,0.76,0.2985,58,165
4813,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165
917,1,0,2,17,0,4,1,1,0.18,0.1818,0.26,0.194,6,159
10822,2,1,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,8,59
4618,3,0,7,7,0,6,0,1,0.62,0.5909,0.73,0.1343,14,38
6601,4,0,10,14,0,5,1,1,0.62,0.6212,0.5,0.0,77,179
5615,3,0,8,20,0,5,1,1,0.72,0.697,0.79,0.0896,39,183
1617,1,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22,64
